onset	duration	sample	trial_type	value	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 39	distance_from_previous	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	step_num	time_sync
977.013	0	977013	10/Hi	10001	2	0	2	0	4.0	0.0	4.0	0.0					1143.2009117999114	1149.654436499928	1149.654436499928	7.0	['7', 'return']	[3.5455483000259846, 4.226353600039147]	6.45	5.59	0.0	10hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.5919999999999845	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step11	2359	234.951	STIMULATE	47.9	47.7	47.7	47.8	48.1	11	982.834
987.917	0	987917	wait	10005	2	0	2	0	5.0	0.0	5.0	0.0					1166.8913329999195	1173.487634599907	1173.487634599907	4.0	['4', 'return']	[2.840221800026484, 3.817393000004813]	6.59	6.25	1.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		11.653999999999996	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step13	2607	259.537	STIMULATE	46.8	46.7	46.7	46.6	46.7	13	1007.42
994.505	0	994505	CNhz	10004	2	0	2	0	5.0	0.0	5.0	0.0					1166.8913329999195	1173.487634599907	1173.487634599907	4.0	['4', 'return']	[2.840221800026484, 3.817393000004813]	6.59	6.25	1.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.587999999999965	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step13	2607	259.537	STIMULATE	46.8	46.7	46.7	46.6	46.7	13	1007.42
1001.509	0	1001509	CN/Lo	10001	2	0	2	0	5.0	0.0	5.0	0.0					1166.8913329999195	1173.487634599907	1173.487634599907	4.0	['4', 'return']	[2.840221800026484, 3.817393000004813]	6.59	6.25	1.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.254000000000019	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step13	2607	259.537	STIMULATE	46.8	46.7	46.7	46.6	46.7	13	1007.42
1011.346	0	1011346	wait	10005	2	0	2	0	6.0	0.0	6.0	0.0					1190.32078249997	1197.7377076999985	1197.7377076999985	7.0	['7', 'return']	[1.8380121999653056, 2.654597799992189]	7.41	5.63	2.0	40hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		10.586999999999989	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step15	2845	283.151	STIMULATE	46.9	46.7	46.6	46.6	46.7	15	1031.034
1018.754	0	1018754	40hz	10004	2	0	2	0	6.0	0.0	6.0	0.0					1190.32078249997	1197.7377076999985	1197.7377076999985	7.0	['7', 'return']	[1.8380121999653056, 2.654597799992189]	7.41	5.63	2.0	40hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		7.4080000000000155	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step15	2845	283.151	STIMULATE	46.9	46.7	46.6	46.6	46.7	15	1031.034
1025.138	0	1025137	40/Lo	10001	2	0	2	0	6.0	0.0	6.0	0.0					1190.32078249997	1197.7377076999985	1197.7377076999985	7.0	['7', 'return']	[1.8380121999653056, 2.654597799992189]	7.41	5.63	2.0	40hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.633999999999901	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step15	2845	283.151	STIMULATE	46.9	46.7	46.6	46.6	46.7	15	1031.034
1034.433	0	1034433	wait	10005	2	0	2	0	7.0	0.0	7.0	0.0					1213.408160699997	1220.0338861999337	1220.0338861999337	5.0	['5', 'return']	[2.4701447000261396, 3.5043164000380784]	6.62	5.25	3.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		10.045000000000073	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step17	3066	305.047	STIMULATE	47.8	47.8	47.8	47.8	47.8	17	1052.93
1041.051	0	1041050	CNhz	10004	2	0	2	0	7.0	0.0	7.0	0.0					1213.408160699997	1220.0338861999337	1220.0338861999337	5.0	['5', 'return']	[2.4701447000261396, 3.5043164000380784]	6.62	5.25	3.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.617999999999938	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step17	3066	305.047	STIMULATE	47.8	47.8	47.8	47.8	47.8	17	1052.93
1047.054	0	1047054	CN/Hi	10001	2	0	2	0	7.0	0.0	7.0	0.0					1213.408160699997	1220.0338861999337	1220.0338861999337	5.0	['5', 'return']	[2.4701447000261396, 3.5043164000380784]	6.62	5.25	3.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.253000000000156	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step17	3066	305.047	STIMULATE	47.8	47.8	47.8	47.8	47.8	17	1052.93
1057.579	0	1057579	wait	10005	2	0	2	0	8.0	0.0	8.0	0.0					1236.5537033999572	1242.4369401999284	1242.4369401999284	4.0	['4', 'return']	[2.4584917000029236, 5.4591000999789685]	5.88	5.34	0.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		11.274999999999864	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step19	3293	327.581	STIMULATE	46.8	46.6	46.6	46.6	46.8	19	1075.464
1063.454	0	1063454	CNhz	10004	2	0	2	0	8.0	0.0	8.0	0.0					1236.5537033999572	1242.4369401999284	1242.4369401999284	4.0	['4', 'return']	[2.4584917000029236, 5.4591000999789685]	5.88	5.34	0.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.875	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step19	3293	327.581	STIMULATE	46.8	46.6	46.6	46.6	46.8	19	1075.464
1069.545	0	1069545	CN/Lo	10001	2	0	2	0	8.0	0.0	8.0	0.0					1236.5537033999572	1242.4369401999284	1242.4369401999284	4.0	['4', 'return']	[2.4584917000029236, 5.4591000999789685]	5.88	5.34	0.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.341000000000122	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step19	3293	327.581	STIMULATE	46.8	46.6	46.6	46.6	46.8	19	1075.464
1081.937	0	1081937	wait	10005	2	0	2	0	9.0	0.0	9.0	0.0					1260.9118230999447	1266.415946999914	1266.415946999914	3.0	['3', 'return']	[2.4877625999506563, 3.247614399995655]	5.5	6.24	1.0	10hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		13.141999999999825	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step21	3544	352.447	STIMULATE	48.1	47.8	47.8	47.8	47.8	21	1100.33
1087.433	0	1087433	10hz	10004	2	0	2	0	9.0	0.0	9.0	0.0					1260.9118230999447	1266.415946999914	1266.415946999914	3.0	['3', 'return']	[2.4877625999506563, 3.247614399995655]	5.5	6.24	1.0	10hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.496000000000095	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step21	3544	352.447	STIMULATE	48.1	47.8	47.8	47.8	47.8	21	1100.33
1094.424	0	1094424	10/Hi	10001	2	0	2	0	9.0	0.0	9.0	0.0					1260.9118230999447	1266.415946999914	1266.415946999914	3.0	['3', 'return']	[2.4877625999506563, 3.247614399995655]	5.5	6.24	1.0	10hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.2409999999999854	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step21	3544	352.447	STIMULATE	48.1	47.8	47.8	47.8	47.8	21	1100.33
1103.704	0	1103704	wait	10005	2	0	2	0	10.0	0.0	10.0	0.0					1282.678312700009	1290.2741222999755	1290.2741222999755	4.0	['4', 'return']	[2.101813899935223, 2.8221644998993725]	7.59	6.44	2.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		10.029999999999973	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step23	3786	376.463	STIMULATE	46.9	46.7	46.6	46.7	46.7	23	1124.346
1111.291	0	1111291	20hz	10004	2	0	2	0	10.0	0.0	10.0	0.0					1282.678312700009	1290.2741222999755	1290.2741222999755	4.0	['4', 'return']	[2.101813899935223, 2.8221644998993725]	7.59	6.44	2.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		7.586999999999989	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step23	3786	376.463	STIMULATE	46.9	46.7	46.6	46.7	46.7	23	1124.346
1118.482	0	1118482	20/Lo	10001	2	0	2	0	10.0	0.0	10.0	0.0					1282.678312700009	1290.2741222999755	1290.2741222999755	4.0	['4', 'return']	[2.101813899935223, 2.8221644998993725]	7.59	6.44	2.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.441000000000031	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step23	3786	376.463	STIMULATE	46.9	46.7	46.6	46.7	46.7	23	1124.346
1127.132	0	1127132	wait	10005	2	0	2	0	11.0	0.0	11.0	0.0					1306.1067406999646	1312.8615705999546	1312.8615705999546	2.0	['2', 'return']	[1.842669100034982, 2.650751300039701]	6.75	6.25	3.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		9.400000000000091	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step25	4012	398.868	STIMULATE	46.9	46.7	46.7	46.7	46.7	25	1146.751
1133.879	0	1133879	20hz	10004	2	0	2	0	11.0	0.0	11.0	0.0					1306.1067406999646	1312.8615705999546	1312.8615705999546	2.0	['2', 'return']	[1.842669100034982, 2.650751300039701]	6.75	6.25	3.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.746999999999844	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step25	4012	398.868	STIMULATE	46.9	46.7	46.7	46.7	46.7	25	1146.751
1140.882	0	1140882	20/Lo	10001	2	0	2	0	11.0	0.0	11.0	0.0					1306.1067406999646	1312.8615705999546	1312.8615705999546	2.0	['2', 'return']	[1.842669100034982, 2.650751300039701]	6.75	6.25	3.0	20hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.253000000000156	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step25	4012	398.868	STIMULATE	46.9	46.7	46.7	46.7	46.7	25	1146.751
1149.553	0	1149553	wait	10005	2	0	2	0	12.0	0.0	12.0	0.0					1328.5280151999325	1334.608751899912	1334.608751899912	5.0	['5', 'return']	[1.4570409000152722, 2.3767343999352306]	6.07	6.46	0.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		9.42100000000005	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step27	4234	420.851	STIMULATE	46.9	46.7	46.7	46.6	46.7	27	1168.734
1155.625	0	1155625	10hz	10004	2	0	2	0	12.0	0.0	12.0	0.0					1328.5280151999325	1334.608751899912	1334.608751899912	5.0	['5', 'return']	[1.4570409000152722, 2.3767343999352306]	6.07	6.46	0.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.071999999999889	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step27	4234	420.851	STIMULATE	46.9	46.7	46.7	46.6	46.7	27	1168.734
1162.837	0	1162837	10/Lo	10001	2	0	2	0	12.0	0.0	12.0	0.0					1328.5280151999325	1334.608751899912	1334.608751899912	5.0	['5', 'return']	[1.4570409000152722, 2.3767343999352306]	6.07	6.46	0.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.461999999999989	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step27	4234	420.851	STIMULATE	46.9	46.7	46.7	46.6	46.7	27	1168.734
1171.024	0	1171024	wait	10005	2	0	2	0	13.0	0.0	13.0	0.0					1349.9985502999043	1357.6611517999554	1357.6611517999554	7.0	['7', 'return']	[2.8348073000088334, 3.5701565999770537]	7.66	6.08	1.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		8.936999999999898	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step29	4462	443.507	STIMULATE	47.8	47.8	47.8	47.8	47.9	29	1191.3899999999999
1178.679	0	1178679	CNhz	10004	2	0	2	0	13.0	0.0	13.0	0.0					1349.9985502999043	1357.6611517999554	1357.6611517999554	7.0	['7', 'return']	[2.8348073000088334, 3.5701565999770537]	7.66	6.08	1.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		7.6550000000002	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step29	4462	443.507	STIMULATE	47.8	47.8	47.8	47.8	47.9	29	1191.3899999999999
1185.511	0	1185511	CN/Hi	10001	2	0	2	0	13.0	0.0	13.0	0.0					1349.9985502999043	1357.6611517999554	1357.6611517999554	7.0	['7', 'return']	[2.8348073000088334, 3.5701565999770537]	7.66	6.08	1.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.08199999999988	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step29	4462	443.507	STIMULATE	47.8	47.8	47.8	47.8	47.9	29	1191.3899999999999
1195.269	0	1195269	wait	10005	2	0	2	0	14.0	0.0	14.0	0.0					1374.244167399942	1380.2774539999664	1380.2774539999664	8.0	['8', 'return']	[2.6751481000101194, 5.034782000002451]	6.03	6.01	2.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		10.508000000000038	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step31	4690	466.095	STIMULATE	47.8	47.8	47.8	47.8	47.8	31	1213.978
1201.295	0	1201295	40hz	10004	2	0	2	0	14.0	0.0	14.0	0.0					1374.244167399942	1380.2774539999664	1380.2774539999664	8.0	['8', 'return']	[2.6751481000101194, 5.034782000002451]	6.03	6.01	2.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.026000000000067	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step31	4690	466.095	STIMULATE	47.8	47.8	47.8	47.8	47.8	31	1213.978
1208.057	0	1208057	40/Hi	10001	2	0	2	0	14.0	0.0	14.0	0.0					1374.244167399942	1380.2774539999664	1380.2774539999664	8.0	['8', 'return']	[2.6751481000101194, 5.034782000002451]	6.03	6.01	2.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.011999999999944	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step31	4690	466.095	STIMULATE	47.8	47.8	47.8	47.8	47.8	31	1213.978
1219.352	0	1219352	wait	10005	2	0	2	0	15.0	0.0	15.0	0.0					1398.3273120999802	1403.9444917999208	1403.9444917999208	4.0	['4', 'return']	[2.7197365999454632, 3.848217900027521]	5.61	5.04	3.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		12.045000000000073	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step33	4919	488.802	STIMULATE	46.7	46.7	46.6	46.7	46.7	33	1236.685
1224.962	0	1224962	CNhz	10004	2	0	2	0	15.0	0.0	15.0	0.0					1398.3273120999802	1403.9444917999208	1403.9444917999208	4.0	['4', 'return']	[2.7197365999454632, 3.848217900027521]	5.61	5.04	3.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.6099999999999	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step33	4919	488.802	STIMULATE	46.7	46.7	46.6	46.7	46.7	33	1236.685
1230.752	0	1230752	CN/Lo	10001	2	0	2	0	15.0	0.0	15.0	0.0					1398.3273120999802	1403.9444917999208	1403.9444917999208	4.0	['4', 'return']	[2.7197365999454632, 3.848217900027521]	5.61	5.04	3.0	controle	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.039999999999964	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step33	4919	488.802	STIMULATE	46.7	46.7	46.6	46.7	46.7	33	1236.685
1303.618	0	1303618	wait	10005	3	0	3	0	0.0	0.0	0.0	0.0			p	2.8688021999550983	1482.5933586999308	1488.8522789999845	1488.8522789999845	2.0	['2', 'return']	[7.724753799964674, 8.517459700000472]	6.25	5.93	0.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		73.61599999999999	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step35	5779	574.581	STIMULATE	48.0	47.9	47.8	47.8	47.9	35	1322.398
1309.869	0	1309869	20hz	10004	3	0	3	0	0.0	0.0	0.0	0.0			p	2.8688021999550983	1482.5933586999308	1488.8522789999845	1488.8522789999845	2.0	['2', 'return']	[7.724753799964674, 8.517459700000472]	6.25	5.93	0.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.250999999999976	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step35	5779	574.581	STIMULATE	48.0	47.9	47.8	47.8	47.9	35	1322.398
1316.552	0	1316552	20/Hi	10001	3	0	3	0	0.0	0.0	0.0	0.0			p	2.8688021999550983	1482.5933586999308	1488.8522789999845	1488.8522789999845	2.0	['2', 'return']	[7.724753799964674, 8.517459700000472]	6.25	5.93	0.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.932999999999993	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step35	5779	574.581	STIMULATE	48.0	47.9	47.8	47.8	47.9	35	1322.398
1331.405	0	1331405	wait	10005	3	0	3	0	1.0	0.0	1.0	0.0					1510.3800040999197	1516.8054669999983	1516.8054669999983	3.0	['3', 'return']	[2.554285899968818, 3.7629696999210864]	6.42	5.49	1.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		15.603000000000065	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step37	6057	602.149	STIMULATE	46.8	46.6	46.7	46.7	46.9	37	1349.966
1337.822	0	1337822	10hz	10004	3	0	3	0	1.0	0.0	1.0	0.0					1510.3800040999197	1516.8054669999983	1516.8054669999983	3.0	['3', 'return']	[2.554285899968818, 3.7629696999210864]	6.42	5.49	1.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.416999999999916	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step37	6057	602.149	STIMULATE	46.8	46.6	46.7	46.7	46.9	37	1349.966
1344.064	0	1344064	10/Lo	10001	3	0	3	0	1.0	0.0	1.0	0.0					1510.3800040999197	1516.8054669999983	1516.8054669999983	3.0	['3', 'return']	[2.554285899968818, 3.7629696999210864]	6.42	5.49	1.0	10hz	low_pain	46.7				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.492000000000189	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step37	6057	602.149	STIMULATE	46.8	46.6	46.7	46.7	46.9	37	1349.966
1354.61	0	1354610	wait	10005	3	0	3	0	2.0	0.0	2.0	0.0					1533.5846699000103	1541.2685500999214	1541.2685500999214	5.0	['5', 'return']	[3.6992504000663757, 4.5881456000497565]	7.68	6.04	2.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		11.295999999999822	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step39	6308	627.07	STIMULATE	48.0	47.8	47.8	47.8	47.9	39	1374.887
1362.286	0	1362286	20hz	10004	3	0	3	0	2.0	0.0	2.0	0.0					1533.5846699000103	1541.2685500999214	1541.2685500999214	5.0	['5', 'return']	[3.6992504000663757, 4.5881456000497565]	7.68	6.04	2.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		7.676000000000158	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step39	6308	627.07	STIMULATE	48.0	47.8	47.8	47.8	47.9	39	1374.887
1369.076	0	1369076	20/Hi	10001	3	0	3	0	2.0	0.0	2.0	0.0					1533.5846699000103	1541.2685500999214	1541.2685500999214	5.0	['5', 'return']	[3.6992504000663757, 4.5881456000497565]	7.68	6.04	2.0	20hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.039999999999964	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step39	6308	627.07	STIMULATE	48.0	47.8	47.8	47.8	47.9	39	1374.887
1379.897	0	1379897	wait	10005	3	0	3	0	3.0	0.0	3.0	0.0					1558.8719012999209	1565.067735999939	1565.067735999939	7.0	['7', 'return']	[2.8440926000475883, 3.660399500047788]	6.19	5.64	3.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		11.570999999999913	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step41	6544	650.479	STIMULATE	47.8	47.8	47.8	47.8	47.8	41	1398.2959999999998
1386.085	0	1386085	40hz	10004	3	0	3	0	3.0	0.0	3.0	0.0					1558.8719012999209	1565.067735999939	1565.067735999939	7.0	['7', 'return']	[2.8440926000475883, 3.660399500047788]	6.19	5.64	3.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.188000000000102	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step41	6544	650.479	STIMULATE	47.8	47.8	47.8	47.8	47.8	41	1398.2959999999998
1392.476	0	1392476	40/Hi	10001	3	0	3	0	3.0	0.0	3.0	0.0					1558.8719012999209	1565.067735999939	1565.067735999939	7.0	['7', 'return']	[2.8440926000475883, 3.660399500047788]	6.19	5.64	3.0	40hz	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		5.641000000000076	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step41	6544	650.479	STIMULATE	47.8	47.8	47.8	47.8	47.8	41	1398.2959999999998
1402.763	0	1402763	wait	10005	3	0	3	0	4.0	0.0	4.0	0.0					1581.7378495999146	1588.343244299991	1588.343244299991	7.0	['7', 'return']	[3.3212492000311613, 4.161678400007077]	6.6	5.17	0.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		11.036999999999807	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step43	6775	673.339	STIMULATE	48.0	47.8	47.7	47.8	47.9	43	1421.156
1409.36	0	1409360	CNhz	10004	3	0	3	0	4.0	0.0	4.0	0.0					1581.7378495999146	1588.343244299991	1588.343244299991	7.0	['7', 'return']	[3.3212492000311613, 4.161678400007077]	6.6	5.17	0.0	controle	high_pain	47.8				sub-052	250	52	46.7	47.8	COM5	COM15	COM3	2024-12-09_13h20.06.542	001-EEG_SVR_Officel	2022.2.5	238.77460849588877		6.59699999999998	1_sub-pilot052_SVR_EEG_block3-4.protocol.csv	step43	6775	673.339	STIMULATE	48.0	47.8	47.7	47.8	47.9	43	1421.156
