onset	duration	sample	trial_type	distance_from_previous	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 40	trial	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	time_sync
3316.826	0	1658413	40/Lo	6.266000000000076	7	0	7	0	9.0	0.0	9.0	0.0						3377.0070769000013	3384.2520945	3384.2520945	2.0	['2', 'return']	[2.2391901000082726, 2.871432800006005]	7.24	6.41	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		122	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step53	7549	749.973	STIMULATE	47.2	46.9	46.9	46.9	47.2	3322.6820000000002
3325.564	0	1662782	wait	9.485999999999876	7	0	7	0	10.0	0.0	10.0	0.0						3400.1423044999974	3407.045723400006	3407.045723400006	2.0	['2', 'return']	[2.4771215000073425, 3.028643199999351]	6.9	5.77	2.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		123	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step55	7766	772.179	STIMULATE	47.1	46.9	46.9	46.9	47.1	3344.888
3332.462	0	1666231	CNhz	6.8960000000001855	7	0	7	0	10.0	0.0	10.0	0.0						3400.1423044999974	3407.045723400006	3407.045723400006	2.0	['2', 'return']	[2.4771215000073425, 3.028643199999351]	6.9	5.77	2.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		123	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step55	7766	772.179	STIMULATE	47.1	46.9	46.9	46.9	47.1	3344.888
3338.98	0	1669490	CN/Lo	5.626000000000204	7	0	7	0	10.0	0.0	10.0	0.0						3400.1423044999974	3407.045723400006	3407.045723400006	2.0	['2', 'return']	[2.4771215000073425, 3.028643199999351]	6.9	5.77	2.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		123	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step55	7766	772.179	STIMULATE	47.1	46.9	46.9	46.9	47.1	3344.888
3348.516	0	1674258	wait	10.282000000000153	7	0	7	0	11.0	0.0	11.0	0.0						3423.095771599997	3431.0279063000053	3431.0279063000053	3.0	['3', 'return']	[2.8067717000085395, 3.4469342000084]	7.93	6.18	3.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		124	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step57	8003	796.631	STIMULATE	47.0	46.9	46.9	46.9	46.9	3369.34
3356.444	0	1678222	20hz	7.925999999999931	7	0	7	0	11.0	0.0	11.0	0.0						3423.095771599997	3431.0279063000053	3431.0279063000053	3.0	['3', 'return']	[2.8067717000085395, 3.4469342000084]	7.93	6.18	3.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		124	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step57	8003	796.631	STIMULATE	47.0	46.9	46.9	46.9	46.9	3369.34
3363.372	0	1681686	20/Lo	6.043999999999869	7	0	7	0	11.0	0.0	11.0	0.0						3423.095771599997	3431.0279063000053	3431.0279063000053	3.0	['3', 'return']	[2.8067717000085395, 3.4469342000084]	7.93	6.18	3.0	20hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		124	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step57	8003	796.631	STIMULATE	47.0	46.9	46.9	46.9	46.9	3369.34
3372.914	0	1686457	wait	10.290000000000418	7	0	7	0	12.0	0.0	12.0	0.0						3447.4946643000003	3453.037771800009	3453.037771800009	6.0	['6', 'return']	[2.645264499995392, 3.3168959000031464]	5.54	6.41	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		125	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step59	8215	818.782	STIMULATE	48.7	48.4	48.4	48.5	48.7	3391.491
3378.454	0	1689227	40hz	5.536000000000058	7	0	7	0	12.0	0.0	12.0	0.0						3447.4946643000003	3453.037771800009	3453.037771800009	6.0	['6', 'return']	[2.645264499995392, 3.3168959000031464]	5.54	6.41	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		125	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step59	8215	818.782	STIMULATE	48.7	48.4	48.4	48.5	48.7	3391.491
3385.612	0	1692806	40/Hi	6.268000000000029	7	0	7	0	12.0	0.0	12.0	0.0						3447.4946643000003	3453.037771800009	3453.037771800009	6.0	['6', 'return']	[2.645264499995392, 3.3168959000031464]	5.54	6.41	0.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		125	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step59	8215	818.782	STIMULATE	48.7	48.4	48.4	48.5	48.7	3391.491
3394.794	0	1697397	wait	0.0	7	0	7	0	13.0	0.0	13.0	0.0						3469.372170600007	3474.964995400005	3474.964995400005	6.0	['6', 'return']	[2.199636199991801, 2.735955699987244]	5.59	6.13	1.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		126	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step61	8420	840.486	STIMULATE	48.7	48.4	48.4	48.4	48.8	3413.195
3400.38	0	1700190	10hz	5.58600000000024	7	0	7	0	13.0	0.0	13.0	0.0						3469.372170600007	3474.964995400005	3474.964995400005	6.0	['6', 'return']	[2.199636199991801, 2.735955699987244]	5.59	6.13	1.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		126	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step61	8420	840.486	STIMULATE	48.7	48.4	48.4	48.4	48.8	3413.195
3407.258	0	1703629	10/Hi	5.987999999999829	7	0	7	0	13.0	0.0	13.0	0.0						3469.372170600007	3474.964995400005	3474.964995400005	6.0	['6', 'return']	[2.199636199991801, 2.735955699987244]	5.59	6.13	1.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		126	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step61	8420	840.486	STIMULATE	48.7	48.4	48.4	48.4	48.8	3413.195
3416.136	0	1708068	wait	9.623999999999796	7	0	7	0	14.0	0.0	14.0	0.0						3490.7153480999987	3498.3892796	3498.3892796	3.0	['3', 'return']	[2.9246099000010872, 3.460673699999461]	7.67	6.16	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		127	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step63	8640	863.913	STIMULATE	47.1	46.9	46.9	46.9	47.0	3436.6220000000003
3423.806	0	1711903	CNhz	7.66800000000012	7	0	7	0	14.0	0.0	14.0	0.0						3490.7153480999987	3498.3892796	3498.3892796	3.0	['3', 'return']	[2.9246099000010872, 3.460673699999461]	7.67	6.16	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		127	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step63	8640	863.913	STIMULATE	47.1	46.9	46.9	46.9	47.0	3436.6220000000003
3430.714	0	1715357	CN/Lo	6.018000000000029	7	0	7	0	14.0	0.0	14.0	0.0						3490.7153480999987	3498.3892796	3498.3892796	3.0	['3', 'return']	[2.9246099000010872, 3.460673699999461]	7.67	6.16	2.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		127	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step63	8640	863.913	STIMULATE	47.1	46.9	46.9	46.9	47.0	3436.6220000000003
3440.292	0	1720146	wait	10.326000000000022	7	0	7	0	15.0	0.0	15.0	0.0						3514.872743	3522.1769854000013	3522.1769854000013	5.0	['5', 'return']	[2.337182599992957, 2.9292071999952896]	7.3	5.63	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		128	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step65	8857	887.168	STIMULATE	48.4	48.4	48.5	48.4	48.5	3459.8770000000004
3447.592	0	1723796	40hz	7.298000000000229	7	0	7	0	15.0	0.0	15.0	0.0						3514.872743	3522.1769854000013	3522.1769854000013	5.0	['5', 'return']	[2.337182599992957, 2.9292071999952896]	7.3	5.63	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		128	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step65	8857	887.168	STIMULATE	48.4	48.4	48.5	48.4	48.5	3459.8770000000004
3453.972	0	1726986	40/Hi	5.488000000000284	7	0	7	0	15.0	0.0	15.0	0.0						3514.872743	3522.1769854000013	3522.1769854000013	5.0	['5', 'return']	[2.337182599992957, 2.9292071999952896]	7.3	5.63	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		128	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step65	8857	887.168	STIMULATE	48.4	48.4	48.5	48.4	48.5	3459.8770000000004
3552.428	0	1776214	wait	99.20399999999972	8	0	8	0	0.0	0.0	0.0	0.0				p	0.6192163999949116	3627.008961200001	3633.670414699998	3633.670414699998	2.0	['2', 'return']	[2.1733874999918044, 2.7801526999974158]	6.66	6.42	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		129	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step67	9878	999.524	STIMULATE	47.2	46.9	46.9	47.0	47.2	3572.233
3559.086	0	1779543	10hz	0.0	8	0	8	0	0.0	0.0	0.0	0.0				p	0.6192163999949116	3627.008961200001	3633.670414699998	3633.670414699998	2.0	['2', 'return']	[2.1733874999918044, 2.7801526999974158]	6.66	6.42	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		129	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step67	9878	999.524	STIMULATE	47.2	46.9	46.9	47.0	47.2	3572.233
3566.256	0	1783128	10/Lo	6.279999999999745	8	0	8	0	0.0	0.0	0.0	0.0				p	0.6192163999949116	3627.008961200001	3633.670414699998	3633.670414699998	2.0	['2', 'return']	[2.1733874999918044, 2.7801526999974158]	6.66	6.42	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		129	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step67	9878	999.524	STIMULATE	47.2	46.9	46.9	47.0	47.2	3572.233
3574.89	0	1787445	wait	9.382000000000062	8	0	8	0	1.0	0.0	1.0	0.0						3649.470087499998	3655.763138099996	3655.763138099996	6.0	['6', 'return']	[1.896320600004401, 2.4879138999967836]	6.29	5.39	1.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		130	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step69	10064	1020.592	STIMULATE	48.7	48.4	48.4	48.5	48.7	3593.3010000000004
3581.176	0	1790588	40hz	6.2840000000001055	8	0	8	0	1.0	0.0	1.0	0.0						3649.470087499998	3655.763138099996	3655.763138099996	6.0	['6', 'return']	[1.896320600004401, 2.4879138999967836]	6.29	5.39	1.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		130	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step69	10064	1020.592	STIMULATE	48.7	48.4	48.4	48.5	48.7	3593.3010000000004
3587.32	0	1793660	40/Hi	5.251999999999953	8	0	8	0	1.0	0.0	1.0	0.0						3649.470087499998	3655.763138099996	3655.763138099996	6.0	['6', 'return']	[1.896320600004401, 2.4879138999967836]	6.29	5.39	1.0	40hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		130	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step69	10064	1020.592	STIMULATE	48.7	48.4	48.4	48.5	48.7	3593.3010000000004
3596.69	0	1798345	wait	10.115999999999985	8	0	8	0	2.0	0.0	2.0	0.0						3671.271596100007	3678.1270369999984	3678.1270369999984	5.0	['5', 'return']	[2.292173100009677, 2.996152699997765]	6.85	5.97	2.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		131	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step71	10265	1043.569	STIMULATE	48.7	48.4	48.4	48.4	48.7	3616.2780000000002
3603.54	0	1801770	40hz	6.847999999999956	8	0	8	0	2.0	0.0	2.0	0.0						3671.271596100007	3678.1270369999984	3678.1270369999984	5.0	['5', 'return']	[2.292173100009677, 2.996152699997765]	6.85	5.97	2.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		131	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step71	10265	1043.569	STIMULATE	48.7	48.4	48.4	48.4	48.7	3616.2780000000002
3610.262	0	1805131	40/Hi	5.830000000000382	8	0	8	0	2.0	0.0	2.0	0.0						3671.271596100007	3678.1270369999984	3678.1270369999984	5.0	['5', 'return']	[2.292173100009677, 2.996152699997765]	6.85	5.97	2.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		131	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step71	10265	1043.569	STIMULATE	48.7	48.4	48.4	48.4	48.7	3616.2780000000002
3619.56	0	1809780	wait	10.045999999999822	8	0	8	0	3.0	0.0	3.0	0.0						3694.142307100002	3699.408611599996	3699.408611599996	6.0	['6', 'return']	[2.2203603999951156, 2.6677594000066165]	5.26	5.02	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		132	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step73	10440	1063.727	STIMULATE	48.6	48.4	48.4	48.4	48.5	3636.436
3624.822	0	1812411	20hz	5.258000000000266	8	0	8	0	3.0	0.0	3.0	0.0						3694.142307100002	3699.408611599996	3699.408611599996	6.0	['6', 'return']	[2.2203603999951156, 2.6677594000066165]	5.26	5.02	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		132	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step73	10440	1063.727	STIMULATE	48.6	48.4	48.4	48.4	48.5	3636.436
3630.59	0	1815295	20/Hi	4.878000000000156	8	0	8	0	3.0	0.0	3.0	0.0						3694.142307100002	3699.408611599996	3699.408611599996	6.0	['6', 'return']	[2.2203603999951156, 2.6677594000066165]	5.26	5.02	3.0	20hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		132	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step73	10440	1063.727	STIMULATE	48.6	48.4	48.4	48.4	48.5	3636.436
3640.514	0	1820257	wait	10.672000000000025	8	0	8	0	4.0	0.0	4.0	0.0						3715.0957473000017	3720.961398	3720.961398	2.0	['2', 'return']	[2.117650699990918, 2.7258432999951765]	5.86	5.81	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		133	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step75	10633	1086.182	STIMULATE	47.2	46.9	46.9	46.9	47.1	3658.891
3646.372	0	1823186	10hz	5.855999999999767	8	0	8	0	4.0	0.0	4.0	0.0						3715.0957473000017	3720.961398	3720.961398	2.0	['2', 'return']	[2.117650699990918, 2.7258432999951765]	5.86	5.81	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		133	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step75	10633	1086.182	STIMULATE	47.2	46.9	46.9	46.9	47.1	3658.891
3652.932	0	1826466	10/Lo	5.667999999999665	8	0	8	0	4.0	0.0	4.0	0.0						3715.0957473000017	3720.961398	3720.961398	2.0	['2', 'return']	[2.117650699990918, 2.7258432999951765]	5.86	5.81	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		133	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step75	10633	1086.182	STIMULATE	47.2	46.9	46.9	46.9	47.1	3658.891
3662.128	0	1831064	wait	9.94399999999996	8	0	8	0	5.0	0.0	5.0	0.0						3736.709475900003	3744.3490001000023	3744.3490001000023	2.0	['2', 'return']	[2.2129887000046438, 2.828424899998936]	7.64	5.87	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		134	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step77	10834	1109.668	STIMULATE	47.1	46.9	46.9	46.9	47.1	3682.377
3669.762	0	1834881	CNhz	7.632000000000062	8	0	8	0	5.0	0.0	5.0	0.0						3736.709475900003	3744.3490001000023	3744.3490001000023	2.0	['2', 'return']	[2.2129887000046438, 2.828424899998936]	7.64	5.87	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		134	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step77	10834	1109.668	STIMULATE	47.1	46.9	46.9	46.9	47.1	3682.377
3676.386	0	1838193	CN/Lo	5.731999999999971	8	0	8	0	5.0	0.0	5.0	0.0						3736.709475900003	3744.3490001000023	3744.3490001000023	2.0	['2', 'return']	[2.2129887000046438, 2.828424899998936]	7.64	5.87	1.0	controle	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		134	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step77	10834	1109.668	STIMULATE	47.1	46.9	46.9	46.9	47.1	3682.377
3685.616	0	1842808	wait	9.978000000000065	8	0	8	0	6.0	0.0	6.0	0.0						3760.198443900008	3767.901296199998	3767.901296199998	5.0	['5', 'return']	[3.261815200006822, 4.213031799998134]	7.7	6.22	2.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		135	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step79	11036	1133.482	STIMULATE	48.6	48.4	48.4	48.4	48.5	3706.191
3693.314	0	1846657	CNhz	7.695999999999913	8	0	8	0	6.0	0.0	6.0	0.0						3760.198443900008	3767.901296199998	3767.901296199998	5.0	['5', 'return']	[3.261815200006822, 4.213031799998134]	7.7	6.22	2.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		135	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step79	11036	1133.482	STIMULATE	48.6	48.4	48.4	48.4	48.5	3706.191
3700.286	0	1850143	CN/Hi	0.0	8	0	8	0	6.0	0.0	6.0	0.0						3760.198443900008	3767.901296199998	3767.901296199998	5.0	['5', 'return']	[3.261815200006822, 4.213031799998134]	7.7	6.22	2.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		135	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step79	11036	1133.482	STIMULATE	48.6	48.4	48.4	48.4	48.5	3706.191
3710.55	0	1855275	wait	11.014000000000124	8	0	8	0	7.0	0.0	7.0	0.0						3785.132234799996	3792.064394900008	3792.064394900008	1.0	['1', 'return']	[3.2912302000040654, 4.290896099992096]	6.93	5.83	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		136	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step81	11237	1157.281	STIMULATE	47.0	46.9	46.9	46.9	46.9	3729.99
3717.478	0	1858739	10hz	0.0	8	0	8	0	7.0	0.0	7.0	0.0						3785.132234799996	3792.064394900008	3792.064394900008	1.0	['1', 'return']	[3.2912302000040654, 4.290896099992096]	6.93	5.83	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		136	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step81	11237	1157.281	STIMULATE	47.0	46.9	46.9	46.9	46.9	3729.99
3724.058	0	1862029	10/Lo	5.690000000000055	8	0	8	0	7.0	0.0	7.0	0.0						3785.132234799996	3792.064394900008	3792.064394900008	1.0	['1', 'return']	[3.2912302000040654, 4.290896099992096]	6.93	5.83	3.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		136	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step81	11237	1157.281	STIMULATE	47.0	46.9	46.9	46.9	46.9	3729.99
3734.79	0	1867395	wait	0.0	8	0	8	0	8.0	0.0	8.0	0.0						3809.370863999997	3817.297428300008	3817.297428300008	7.0	['7', 'return']	[1.9063845000055153, 2.4904264000069816]	7.92	5.37	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		137	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step83	11444	1182.051	STIMULATE	48.7	48.4	48.4	48.4	48.6	3754.76
3742.71	0	1871355	40hz	7.920000000000073	8	0	8	0	8.0	0.0	8.0	0.0						3809.370863999997	3817.297428300008	3817.297428300008	7.0	['7', 'return']	[1.9063845000055153, 2.4904264000069816]	7.92	5.37	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		137	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step83	11444	1182.051	STIMULATE	48.7	48.4	48.4	48.4	48.6	3754.76
3748.832	0	1874416	40/Hi	5.231999999999971	8	0	8	0	8.0	0.0	8.0	0.0						3809.370863999997	3817.297428300008	3817.297428300008	7.0	['7', 'return']	[1.9063845000055153, 2.4904264000069816]	7.92	5.37	0.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		137	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step83	11444	1182.051	STIMULATE	48.7	48.4	48.4	48.4	48.6	3754.76
3758.222	0	1879111	wait	10.138000000000375	8	0	8	0	9.0	0.0	9.0	0.0						3832.8042651	3839.325505900008	3839.325505900008	5.0	['5', 'return']	[3.2767725000012433, 3.8936821999959648]	6.52	5.97	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		138	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step85	11637	1204.805	STIMULATE	48.7	48.4	48.4	48.4	48.6	3777.514
3764.738	0	1882369	20hz	6.513999999999669	8	0	8	0	9.0	0.0	9.0	0.0						3832.8042651	3839.325505900008	3839.325505900008	5.0	['5', 'return']	[3.2767725000012433, 3.8936821999959648]	6.52	5.97	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		138	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step85	11637	1204.805	STIMULATE	48.7	48.4	48.4	48.4	48.6	3777.514
3771.46	0	1885730	20/Hi	5.829999999999927	8	0	8	0	9.0	0.0	9.0	0.0						3832.8042651	3839.325505900008	3839.325505900008	5.0	['5', 'return']	[3.2767725000012433, 3.8936821999959648]	6.52	5.97	1.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		138	sub-pilot012_SVR_EEG_block7-9.protocol.csv	step85	11637	1204.805	STIMULATE	48.7	48.4	48.4	48.4	48.6	3777.514
